Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
5065,4996896,157823.0,87712.0,2013,1,100,20.9,6.1,,,170.4,,,40.801082,-73.94742099999999,10.0,190.0,3.039749158970765,3.039749158970765,1.8082887711792655,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,4952805,115914.0,116914.0,1959,1,100,56.3,6.3,163859.5,1663.3,241.2,4316.6,36.92,40.748593,-73.97814,6.0,80.0,3.979681653901961,4.030694535145645,1.840549633397487,5.5902404332570725,8.37022333432487,3.6087534096346516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,2637885,66917.0,66917.0,1916,1,100,72.2,4.7,3480486.5,37691.6,101.3,2360.9,35.28,40.776384,-73.980427,7.0,153.0,4.223909766576744,4.279440045898781,1.547562508716013,5.219815138393079,7.766798181254168,3.5633162311385904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,3111261,120618.0,120618.0,1931,1,100,218.8,22.2,16327664.5,172521.5,861.0,,,40.596631,-73.997879,11.0,294.0,5.35800036870921,5.388158070547826,3.100092288878234,6.765269630685382,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11277,3522736,60600.0,58643.0,1941,1,100,91.4,4.2,4220099.8,45158.6,80.3,4749.4,80.99,40.610176,-73.97216,12.0,438.0,4.462453883786496,4.515245478460105,1.4350845252893227,5.4120923808068815,8.465773573260702,4.3943256902608985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13884,4034602,115212.0,120212.0,1963,2,100,107.9,6.6,423200.0,4232.0,252.5,5272.9,43.86,,,,,4.634728988229636,4.681204872264089,1.8870696490323797,6.576190978713507,8.570335774814323,3.781002742989742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,4885944,69500.0,80000.0,1928,1,100,,,4415472.1,,40.7,,,40.880061,-73.90514300000001,8.0,289.0,4.1059436980654525,,,5.457455587886334,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,4401413,53370.0,59704.0,1914,1,100,77.0,4.1,3349224.7,37535.2,81.3,1895.6,31.75,40.78243,-73.97659399999999,7.0,165.0,4.259859000699674,4.343805421853684,1.410986973710262,5.18122159467179,7.547290690093433,3.457892725338701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12602,3529567,52000.0,53040.0,1942,1,100,126.9,10.4,4329675.2,46502.2,174.8,4665.7,87.96,,,,,4.794136285500715,4.843399374720342,2.341805806147327,5.499624223253072,8.447993155615098,4.47688216568656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12733,4115746,66000.0,77000.0,1939,1,100,17.2,3.2,469000.0,4690.0,81.7,4893.8,63.56,,,,,2.8622008809294686,2.8449093838194073,1.1631508098056809,3.214867803470662,8.495724376800585,4.151984341668515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,3107158,174000.0,241980.0,1989,1,100,59.1,4.1,,,320.1,7281.3,30.09,40.795056,-73.976228,7.0,183.0,4.005513348515485,4.079230924412053,1.410986973710262,6.607190580699342,8.893064696677323,3.4041928906419536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,4495640,74539.0,78066.0,1900,1,100,126.0,18.9,4628200.2,48007.2,467.0,6857.4,87.84,40.720876000000004,-73.997731,2.0,45.0,4.8178592793984425,4.836281906951478,2.9391619220655967,5.504518197131935,8.833083640131607,4.47551697776122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,5863690,121360.0,121360.0,1914,1,100,55.9,3.7,4631400.4,52570.6,141.5,,,40.779305,-73.959191,8.0,15001.0,3.9259259105971376,4.023564380161053,1.308332819650179,5.5053315359323625,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13363,2736088,88272.0,88272.0,1925,1,100,75.2,1.1,5870099.7,63174.8,30.8,4334.0,49.1,,,,,4.252771798816619,4.320151230955794,0.09531017980432493,5.742361956623676,8.374246182096304,3.893859034800475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,4403245,84575.0,78585.0,1924,1,100,103.4,15.9,2483751.5,24837.5,460.4,3312.4,37.22,40.751948999999996,-73.989941,5.0,109.0,4.651099117876491,4.638604962074329,2.766319109226186,5.610204127696635,8.105428281159545,3.616846251214105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,4724741,71305.0,83189.0,1923,1,95,,,599283.3,,173.2,7310.0,87.87,40.848178000000004,-73.93085500000001,12.0,269.0,4.860587297852597,,,6.470799503782602,8.896998552743824,4.475858449507752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,5050255,59993.0,76430.0,1922,1,100,75.7,9.5,3299536.1,32995.4,235.7,2078.3,27.19,40.745032,-73.98426500000001,5.0,74.0,4.335982696172475,4.3267781604434035,2.2512917986064953,5.1664987919271885,7.639305530825028,3.3028492586443794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,4408647,59000.0,70000.0,1985,1,100,165.3,20.5,6225405.5,66710.9,465.8,6047.3,86.39,40.719967,-73.988023,3.0,18.0,5.078916801512661,5.107762004826979,3.0204248861443626,5.801211619987747,8.707367170420152,4.458871928370793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,5857949,255200.0,255200.0,1929,1,100,,3.4,1253035.4,12639.3,287.7,24171.8,94.72,40.867585,-73.893215,7.0,40302.0,4.147885329150131,,1.2237754316221157,6.848854171061976,10.092941943411144,4.550925171135695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,4841949,658262.0,247287.0,1989,1,100,144.9,6.9,28465342.1,300233.5,547.9,37343.2,151.01,40.667320000000004,-73.860336,5.0,1220.0,4.9344739331306915,4.976043849326636,1.9315214116032138,7.321122416986156,10.52790611240609,5.017346059787697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2617169,235564.0,211063.0,1926,1,100,76.8,14.3,,,1736.3,,,40.747436,-73.983211,5.0,74.0,4.29592393562047,4.341204640153626,2.6602595372658615,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,2818660,66456.0,77000.0,1931,1,100,99.6,4.7,6034876.4,64414.0,117.2,11471.4,148.98,40.825023,-73.87737800000001,9.0,5001.0,4.551769409260976,4.601162164590552,1.547562508716013,5.7698822763607245,9.347612260216414,5.00381206874813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,2705519,526124.0,500190.0,1981,1,100,69.3,20.3,,,3399.4,,,40.755340999999994,-73.971124,6.0,100.0,4.239886867512759,4.238444906195857,3.0106208860477417,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14155,3121439,196393.0,176144.0,1970,1,100,94.5,4.9,13509580.6,147090.3,328.3,8122.1,38.03,,,,,4.487512142519859,4.548599834499697,1.589235205116581,6.7580945044277305,9.002344020408813,3.638375321940168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,2805279,71532.0,69881.0,1963,1,100,124.3,10.5,6045147.1,63616.9,247.2,6107.1,84.84,40.767346999999994,-73.986137,4.0,139.0,4.795790545596741,4.822697998516666,2.3513752571634776,5.771752601095469,8.717207307741111,4.440767129696482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,2642019,115945.0,116670.0,1925,1,100,66.7,9.3,,,648.8,35.0,0.27,40.749887,-73.981832,5.0,82.0,4.131961425793407,4.200204952921578,2.2300144001592104,-inf,3.5553480614894135,-1.3093333199837622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,4948360,124351.0,125351.0,1926,1,100,43.7,3.2,,,130.3,3652.0,29.13,40.8023,-73.969728,7.0,195.0,3.784189633918261,3.7773481021015445,1.1631508098056809,5.736572297479192,8.20303024171486,3.3717685709713434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,4389085,65392.0,56375.0,1981,1,100,92.6,6.4,3790229.4,39953.2,117.6,3245.5,57.57,40.612716999999996,-74.098392,1.0,47.0,4.49647076906475,4.528289141652134,1.8562979903656263,5.304796332645746,8.085024700473523,4.053001598687718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,5793923,62500.0,62500.0,1973,1,40,58.0,16.1,191100.0,1911.0,307.7,,,,,,,4.027135812528651,4.060443010546419,2.7788192719904172,2.322387720290225,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,4038140,125495.0,135429.0,1922,1,90,24.3,7.1,,,341.6,3406.5,22.83,40.761081,-73.97323,5.0,102.0,3.2068032436339315,3.190476350346503,1.9600947840472698,-inf,8.133440650213723,3.1280754605417043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,5976085,128756.0,64150.0,2008,1,95,70.8,7.4,2913399.8,29134.0,153.6,3312.4,51.63,40.699958,-73.955038,1.0,531.0,4.26549281841793,4.259859000699674,2.0014800002101243,5.04148775757902,8.105428281159545,3.9441028988915576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,4038854,127000.0,139700.0,1924,1,100,67.6,4.8,3931561.1,39315.6,218.8,7364.6,52.72,40.759555,-73.989297,4.0,121.0,4.182050142641207,4.213607983048918,1.5686159179138452,6.042632833682381,8.904440016491764,3.9649948901942516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,3501355,57405.0,57405.0,1920,1,100,87.8,2.8,72706.1,727.1,54.4,23.6,0.41,40.853899,-73.937283,12.0,273.0,4.390738575275903,4.475061500641071,1.0296194171811581,5.713072521563293,3.1612467120315646,-0.8915981192837836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,3108512,115525.0,122702.0,1972,1,100,84.5,8.2,,,744.2,,,40.770325,-73.964381,8.0,128.0,4.380775852772229,4.436751534363128,2.1041341542702074,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2825112,153348.0,144268.0,1986,1,100,4.5,0.0,645900.0,6459.0,0.0,,,40.730236,-74.000274,2.0,65.0,1.5040773967762742,1.5040773967762742,-inf,3.535145354171894,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8336,2809354,51317.0,51317.0,1925,1,100,123.9,3.6,5422905.0,57366.2,61.8,,,40.849371999999995,-73.832075,10.0,26601.0,4.776599301615622,4.819474788635096,1.2809338454620642,5.662960480135946,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8006,4926072,101196.0,101196.0,1926,1,100,242.7,9.9,11704800.5,117048.0,320.4,,,40.883938,-73.877685,7.0,431.0,5.437644431769136,5.491826112732555,2.2925347571405443,7.116718766722513,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054,2731802,434650.0,224650.0,1927,1,100,482.0,3.3,102954082.7,1029540.8,233.6,,,40.880931,-73.8782,7.0,421.0,6.1779441140506,6.1779441140506,1.1939224684724346,8.64401965616561,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,4037262,177414.0,176493.0,1913,1,100,72.8,12.8,4724769.0,51718.8,710.8,5569.9,31.56,40.721562,-74.009885,1.0,39.0,4.251348311031766,4.28771595520264,2.5494451709255714,5.5254529391317835,8.625132379438803,3.4518904959776733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,8139,380000.0,384432.0,1956,1,100,96.2,14.2,,,2959.3,,,40.750569,-73.974577,6.0,88.0,4.56954300834494,4.566429357671661,2.653241964607215,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,4406112,59600.0,59600.0,1922,1,100,112.7,4.9,5321222.3,57237.7,95.1,6735.9,113.02,40.850654999999996,-73.916813,5.0,21501.0,4.66814498514948,4.724729421045731,1.589235205116581,5.644032470250427,8.815206710206265,4.727564794201697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,3122760,61320.0,68495.0,1970,1,100,78.0,3.3,4122841.3,45657.9,73.6,3432.1,50.11,,,,,4.273884476054178,4.356708826689592,1.1939224684724346,5.389071729816501,8.140927597712501,3.914220588971633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9825,4043099,181179.0,130500.0,2003,1,100,125.9,11.8,10258676.6,111989.6,512.6,13293.0,101.86,40.708884999999995,-73.968475,1.0,547.0,4.794963757620747,4.835487941050301,2.468099531471619,6.300602291589053,9.4949928598676,4.623599321456458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,2734926,79296.0,82300.0,1961,1,100,84.0,4.1,5768015.3,57680.2,109.2,,,40.880351,-73.921025,8.0,29301.0,4.4355674016019115,4.430816798843313,1.410986973710262,5.724891437866436,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,2809892,58840.0,56700.0,1934,1,100,45.2,0.0,2562200.1,25622.0,0.0,958.3,16.9,40.809575,-73.965267,9.0,205.0,3.8110970868381857,3.8110970868381857,-inf,4.91338990965742,6.865160881349716,2.8273136219290276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2912,2609674,65615.0,65615.0,1988,1,100,74.1,5.7,195916.1,2150.4,125.4,3145.6,47.94,40.761185,-73.993217,4.0,121.0,4.239886867512759,4.3054155323020415,1.7404661748405046,5.46763811116474,8.053759929952847,3.869950229006238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14111,2739212,55600.0,55600.0,1928,1,100,103.6,4.2,4585900.4,49687.4,76.2,,,,,,,4.577798989191959,4.640537329825382,1.4350845252893227,5.495527535835742,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,4014030,57706.0,52706.0,1938,1,100,86.8,4.6,3729357.1,41462.5,86.2,2578.5,44.3,40.743026,-74.00384,4.0,83.0,4.382026634673881,4.463606621666305,1.5260563034950492,5.288771953704505,7.854963113491014,3.7909846770510898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,2963923,56000.0,56000.0,1922,1,100,163.0,7.9,7116009.4,76220.6,144.1,2285.9,40.82,40.850106,-73.90545999999999,5.0,23502.0,5.042133961155627,5.093750200806762,2.066862759472976,5.934894195619588,7.7345150988660025,3.709172157381699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14278,4046113,73500.0,75500.0,1940,1,100,49.8,3.2,,,79.8,4663.4,61.77,,,,,3.8649313978942956,3.9080149840306073,1.1631508098056809,5.332235584751498,8.447500074814892,4.123417809707808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,4409890,69640.0,69640.0,2009,1,100,74.2,5.8,3484920.0,37835.0,132.5,4442.3,63.79,40.81838,-73.90186700000001,2.0,85.0,4.255612709818223,4.3067641501733345,1.7578579175523736,5.220896219579452,8.398927539319272,4.1555964382538635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,4950814,57512.0,57512.0,1900,1,95,87.0,5.4,3937662.1,39376.6,101.5,4033.0,70.12,40.796434999999995,-73.948274,11.0,17401.0,4.471638793363569,4.465908118654584,1.6863989535702288,5.342812606434588,8.302265794873367,4.250208060053033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13037,4414531,119194.0,96356.0,1955,1,100,97.2,4.7,7179467.8,78049.4,149.3,,,,,,,4.513054897080286,4.576770711466393,1.547562508716013,5.943586466863518,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723,2731600,209920.0,228891.0,1953,1,100,80.5,3.7,14226705.3,155250.4,280.6,10702.4,46.76,40.882137,-73.919848,8.0,29301.0,4.32280727501391,4.388257184424518,1.308332819650179,6.627512135627354,9.278223294364144,3.8450281366038674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,4414282,57348.0,53500.0,2006,1,100,82.8,12.3,1954351.4,21865.1,212.8,1206.3,22.55,,,,,4.37449836825309,4.416428061391214,2.509599262378372,4.642465970731788,7.095313102571338,3.1157350659486873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,3226986,146093.0,119369.0,2010,1,100,58.9,9.4,3632821.8,38420.5,432.6,,,40.714878999999996,-74.006345,1.0,21.0,4.055257173514054,4.075841090657541,2.2407096892759584,5.262690188904886,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2945698,758750.0,387600.0,1973,1,100,18.6,5.5,,,708.4,,,40.704233,-73.946055,1.0,491.0,2.9806186357439426,2.9231615807191558,1.7047480922384253,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
