Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,ENERGY STAR Score
13584,4956636,289688.0,112272.0,2014,1,100,174.3,21.8,23877437.1,238774.4,1654.7,,,,,,,5.160777952525975,5.160777952525975,3.0819099697950434,7.145353851265932,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13585,3075252,76326.0,50763.0,1944,1,100,86.8,11.1,4299499.7,42995.0,310.7,457.1,5.19,,,,,4.463606621666305,4.463606621666305,2.4069451083182885,5.431098477781855,6.124902185337699,1.6467336971777973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13588,2976237,114044.0,120000.0,2003,1,100,47.2,11.1,1132300.0,11323.0,420.6,27844.6,232.04,,,,,3.8543938925915096,3.8543938925915096,2.4069451083182885,4.096009841541162,10.23439433068446,5.4469097705978635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13595,4414074,418000.0,122391.0,2005,1,100,82.1,20.8,3666414.0,38746.6,2332.0,,,,,,,4.410371107683024,4.407938016458383,3.0349529867072724,5.271459912378154,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13597,4572312,85000.0,85000.0,1922,1,100,77.0,20.1,592600.0,7170.0,540.8,,,,,,,4.324132656254979,4.343805421853684,3.0007198150650303,3.449987545831587,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13599,2668287,107940.0,106554.0,1963,1,100,79.0,5.1,6071699.8,66450.2,173.4,9949.8,92.38,,,,,4.300002799195291,4.3694478524670215,1.62924053973028,5.776103136235827,9.205307729448108,4.525910505002459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13607,2666538,79050.0,63410.0,1967,1,100,109.4,5.5,5226384.4,57647.8,111.3,6785.9,106.6,,,,,4.6141299273595635,4.695010889987881,1.7047480922384253,5.62618122863265,8.822602209013963,4.669083511731744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13611,2815332,79290.0,88880.0,1969,1,100,65.8,3.9,4254899.6,45006.3,111.6,,,,,,,4.146304301152812,4.186619838331271,1.3609765531356006,5.491826112732555,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13615,2805386,117420.0,125139.0,1959,1,100,100.6,3.8,,,156.7,5997.1,46.56,,,,,4.530446639792155,4.611152257665639,1.33500106673234,6.649632008771901,8.699031298033653,3.8407418034231826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13636,2669318,57620.0,61850.0,1963,1,100,97.9,3.5,4947981.7,53704.6,72.4,4241.8,68.03,,,,,4.520701029361642,4.583946549536464,1.252762968495368,5.571393286610456,8.352742986441246,4.219948784356969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13643,2704882,276203.0,169527.0,1965,1,100,108.0,6.0,13620388.0,147322.3,358.0,14257.1,81.16,,,,,4.634728988229636,4.68213122712422,1.791759469228055,6.645740953278934,9.5650103072277,4.396422514957614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13645,4376215,193975.0,193975.0,1975,1,100,57.0,16.7,,,975.1,17143.1,88.38,,,,,3.9926809084456005,4.04305126783455,2.8154087194227095,-inf,9.74935103927519,4.481645699702594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13654,2726076,79832.0,76032.0,1962,1,100,108.9,4.5,601751.5,6084.8,114.9,5046.1,65.76,,,,,4.697749367281185,4.690430029938915,1.5040773967762742,6.267390283861161,8.526370946682004,4.186011750747925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13664,3119480,128901.0,128901.0,1962,1,100,,,,,,10586.4,70.4,,,,,,,,,9.26732543745884,4.254193263163997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13671,2815348,103796.0,117803.0,1961,1,100,93.3,5.7,8141300.1,86455.8,217.7,,,,,,,4.489759334476764,4.535820107853298,1.7404661748405046,6.1156713505621685,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13677,4866404,76330.0,77483.0,2008,1,100,88.4,8.5,4308499.9,46132.9,208.5,3966.2,51.19,,,,,4.437934266612178,4.481871969643598,2.1400661634962708,5.432848259505643,8.28556373645173,3.935544200469492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13685,2777190,97256.0,56740.0,1929,1,100,196.5,8.7,2899705.9,28997.1,174.0,153166.6,2414.35,,,,,5.225746673713202,5.280662431309316,2.163323025660538,6.515453157400254,11.939281496853962,7.789185378720289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13687,2802430,317260.0,209695.0,1963,1,100,79.1,3.9,1289900.0,13071.7,429.4,,,,,,,4.302712827954156,4.370712874773608,1.3609765531356006,7.2970232521877305,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13711,2660241,56651.0,52434.0,1960,1,100,89.7,5.8,3469087.2,37339.4,98.8,,,,,,,4.443827035579329,4.49647076906475,1.7578579175523736,5.216564864675778,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13715,4954050,1997508.0,807226.0,2006,3,100,128.4,32.8,12711634.5,130001.2,8273.3,,,,,,,4.859812404361672,4.855150391255861,3.490428515390098,6.515008943281748,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13725,4405657,171319.0,115500.0,1900,1,100,144.1,6.1,1275851.5,12973.7,236.9,,,,,,,4.891851758106289,4.970507503005476,1.8082887711792655,6.836903538010186,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13728,4405656,85336.0,69618.0,1956,1,100,120.2,4.7,696263.6,7034.6,110.9,0.0,0.0,,,,,4.769836807543325,4.789157022101107,1.547562508716013,6.260345990096045,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13729,2815345,103976.0,95926.0,1964,1,100,98.3,4.5,7045199.9,75960.7,146.2,,,,,,,4.51852237926242,4.5880240271531205,1.5040773967762742,5.993462549770655,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13753,4398660,205585.0,220440.0,1970,1,100,87.7,5.5,14116154.5,153199.9,384.6,10346.3,46.64,,,,,4.410371107683024,4.473921899378137,1.7047480922384253,6.6198065043018115,9.24438424685677,3.842458542042237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13773,3133806,87700.0,85000.0,1926,1,100,,,6480095.9,,103.0,,,,,,,4.505349850705881,,,5.966915674186569,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13780,2665750,57600.0,51990.0,1938,1,100,81.6,5.0,1610.0,16.1,86.5,,,,,,,4.401829261970061,4.401829261970061,1.6094379124341003,5.563753830052498,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13785,4046703,52102.0,51878.0,2012,1,90,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13796,4978911,52797.0,78000.0,2008,1,100,25.1,5.1,505300.0,6104.6,127.5,,,,,,,3.1822118404966093,3.2228678461377385,1.62924053973028,3.288401887516811,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13804,3172070,54500.0,12500.0,1952,1,100,,,2738717.2,,216.3,,,,,,,5.332235584751498,,,4.980176086611547,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13807,4412797,120000.0,80000.0,1927,3,100,,,3490463.3,,75.8,,,,,,,3.9852734671677386,,,5.2225156531317545,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
13817,2961937,160200.0,150000.0,1954,1,100,6.7,0.6,,,25.6,879.0,5.86,,,,,1.8870696490323797,1.9021075263969205,-0.5108256237659907,3.970291913552122,6.778784897685177,1.7681496035889213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13819,2961898,160200.0,150000.0,1954,1,100,1.9,0.6,,,25.6,987.4,6.58,,,,,0.5877866649021191,0.6418538861723947,-0.5108256237659907,-inf,6.895075225824763,1.884034745337226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13820,2961896,160200.0,150000.0,1954,1,100,2.1,0.5,52600.0,526.0,23.0,,,,,,,0.6931471805599453,0.7419373447293773,-0.6931471805599453,1.0296194171811581,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13845,2870719,198298.0,91193.0,1961,8,100,140.3,25.4,10226807.5,112847.8,1715.8,25130.2,119.3,,,,,4.914858338702487,4.943782987108415,3.2347491740244907,6.297477576244487,10.131825589121169,4.78164132910387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
13846,2870723,132290.0,106750.0,1992,2,100,157.7,23.4,9595476.2,103164.4,999.6,7089.6,53.59,,,,,5.0369526024136295,5.060694493968993,3.152736022363656,6.233822317345996,8.866384200445225,3.981362483506759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13920,5859717,162000.0,165240.0,1999,1,100,53.1,8.6,3479885.3,39101.7,461.9,1034.6,6.26,,,,,3.9357395320454622,3.9721769282478934,2.151762203259462,5.2192741592075835,6.941770157569414,1.8341801851120072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13890,4042664,245600.0,331877.0,1950,161,100,105.5,3.9,27615454.7,308154.9,432.1,,,,,,,4.56954300834494,4.658710952916121,1.3609765531356006,7.290838436197171,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13921,2734742,235016.0,254682.0,1966,1,100,67.4,3.4,13245100.2,144868.4,292.5,13791.1,53.21,,,,,4.147885329150131,4.210645017918261,1.2237754316221157,6.556067876554444,9.531778735553843,3.9742463486082777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13911,2788606,80000.0,45870.0,1999,1,100,,,2587230.9,,322.3,,,,,,,4.280824129164719,,,4.922896379788249,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13913,2686116,185406.0,155340.0,1955,1,100,,3.9,608664.7,6124.5,199.5,6790.8,43.22,,,,,4.583946549536464,,1.3609765531356006,6.890202119734548,8.823324033936478,3.76630335107874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13928,3086659,54912.0,17472.0,1955,1,100,119.4,15.4,3523744.4,36652.9,275.5,3593.5,65.44,,,,,4.772378104971998,4.782479200958502,2.7343675094195836,5.232177564043492,8.186881936908497,4.181133692294492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
13929,4405612,70815.0,70815.0,2004,1,100,0.7,0.2,,,4.4,,,,,,,-0.35667494393873245,-0.35667494393873245,-1.6094379124341003,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13942,5832563,130200.0,130719.0,1985,25,100,,,,,0.0,,,,,,,,,,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13949,3666668,79800.0,67000.0,1962,1,100,123.9,20.0,4032100.3,44527.1,521.1,7246.4,90.58,,,,,4.792479284293085,4.819474788635096,2.995732273553991,5.366910158013648,8.88826007280195,4.506233438128068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13957,4951283,80000.0,227110.0,1972,1,100,186.6,16.8,29331647.9,293316.5,1233.6,,,,,,,5.234844943592463,5.228967288413243,2.8213788864092133,7.351094039518383,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13958,4409914,70900.0,64684.0,1950,3,100,846.3,45.5,48787925.7,487879.3,2298.2,,,,,,,6.755419617678439,6.74087390667606,3.817712325956905,7.85995354919471,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
13960,4695871,61400.0,49146.0,1950,1,100,92.9,4.0,322267.7,3640.7,391.7,,,,,,,4.51852237926242,4.531523645819793,1.3862943611198906,2.8390784635086144,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
13963,4409936,136500.0,55620.0,2000,3,100,88.6,11.6,2598856.0,25988.6,416.9,,,,,,,4.487512142519859,4.484131857611035,2.451005098112319,4.927253685157205,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
13965,2640590,205744.0,16000.0,1949,1,100,533.6,20.1,6890905.2,68909.1,106.3,,,,,,,6.285066562070753,6.279646494601414,3.0007198150650303,6.008075812913178,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13997,2640544,145900.0,12150.0,1949,1,100,97.9,5.0,889296.0,9834.9,19.7,,,,,,,4.507557357121091,4.583946549536464,1.6094379124341003,3.8543938925915096,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14001,2640548,174200.0,10875.0,1949,1,100,113.5,5.1,947804.0,10457.0,17.9,,,,,,,4.653007515402251,4.7318028369214575,1.62924053973028,3.9180050771056933,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14025,3096391,107076.0,107076.0,1956,1,100,,,,,,4088.1,32.73,,,,,,,,,8.315835593423884,3.4882920885130893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14046,3527121,50900.0,53445.0,1954,1,100,351.8,50.6,9185599.7,95701.9,856.9,,,,,,,5.842384324093829,5.8630628323034575,3.92395157629342,6.190110466821792,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14096,3126527,116600.0,115600.0,2007,1,100,6.1,1.2,200518.8,2369.4,44.0,1507.4,12.93,,,,,1.7578579175523736,1.8082887711792655,0.1823215567939546,2.3702437414678603,7.318141591409369,2.559550192783766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14097,4932118,83850.0,83850.0,1957,1,100,12.5,1.5,555100.0,6099.7,42.4,38.2,0.46,,,,,2.4932054526026954,2.5257286443082556,0.4054651081081644,3.3843902633457743,3.6428355156125294,-0.7765287894989963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
14100,5941411,59000.0,73750.0,1960,1,100,46.2,8.5,1265800.1,12658.0,203.8,1869.8,25.35,,,,,3.8480176754522337,3.832979798087693,2.1400661634962708,4.207673247529104,7.533586752257215,3.232778730037192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
14124,4044523,135954.0,114648.0,2013,1,100,81.9,5.8,6699700.1,71355.4,212.3,6987.6,60.95,,,,,4.361823927356363,4.405498990859024,1.7578579175523736,5.874649792516147,8.851892428631075,4.110053855927281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14130,2718678,60000.0,47072.0,1928,1,100,98.9,12.2,3130870.7,34805.6,235.0,,,,,,,4.534747721691546,4.594109238628667,2.501435951739211,5.113793386198882,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14137,2641786,487000.0,125000.0,1941,2,100,157.2,15.3,13147241.8,131472.4,614.0,2456.1,19.65,,,,,5.0632277442154265,5.057518879995106,2.72785282839839,6.54864880985199,7.806330005050512,2.9780773383152703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14149,4485136,54150.0,56000.0,1944,1,20,25.9,0.1,1189650.0,14253.8,2.2,159.4,2.85,,,,,3.077312260546414,3.254242968705492,-2.3025850929940455,4.146304301152812,5.071416766356115,1.0473189942805592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14158,2669439,92000.0,85020.0,1953,1,100,101.2,4.0,6625665.9,70723.3,112.2,7754.2,89.11,,,,,4.5685062016165,4.617098756853365,1.3862943611198906,5.973555126564414,8.955989911037262,4.4898715616246285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14240,2812962,183503.0,244728.0,1979,1,100,4.8,1.4,,,106.4,34.3,0.14,,,,,1.547562508716013,1.5686159179138452,0.3364722366212129,-inf,3.535145354171894,-1.9661128563728327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
